,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,OrderID,OrderDate,ShipDate,ShipMode,ProductID,Sales,Quantity,Discount,Profit,Category,Sub-Category,ProductName
880,CUST-0287,Richard Padilla,Consumer,USA,Lake Kevin,New York,16657,East,ORD-61165,2025-05-16,2025-05-17,Second Class,PROD-0176,55.56,7,0.26,6.01,Furniture,Furnishings,He Furnishings
881,CUST-0149,Brian Johns,Home Office,USA,North Samuelshire,Alaska,89184,South,ORD-40658,2024-01-16,2024-01-25,Second Class,PROD-0176,1773.61,9,0.23,455.1,Furniture,Furnishings,He Furnishings
882,CUST-0238,Christina Jones,Consumer,USA,Tracyland,Arkansas,90030,East,ORD-74362,2023-08-30,2023-09-01,Standard Class,PROD-0176,518.96,5,0.25,60.27,Furniture,Furnishings,He Furnishings
883,CUST-0238,Christina Jones,Consumer,USA,Tracyland,Arkansas,90030,East,ORD-11809,2024-01-14,2024-01-22,Standard Class,PROD-0177,1641.71,9,0.2,128.21,Furniture,Bookcases,Up Bookcases
884,CUST-0239,William Thomas,Consumer,USA,North Jacquelinetown,Iowa,11389,Central,ORD-65118,2025-07-21,2025-07-29,Standard Class,PROD-0177,1027.96,6,0.2,283.29,Furniture,Bookcases,Up Bookcases
885,CUST-0002,Shelby Bradley,Corporate,USA,East Christopher,Kansas,10408,South,ORD-24800,2024-04-15,2024-04-25,Second Class,PROD-0177,1441.93,5,0.11,431.49,Furniture,Bookcases,Up Bookcases
886,CUST-0040,Joshua Mcdowell,Home Office,USA,Katherineview,Georgia,27264,Central,ORD-93369,2024-09-04,2024-09-06,First Class,PROD-0177,660.29,10,0.2,197.59,Furniture,Bookcases,Up Bookcases
887,CUST-0210,Jonathan Baker,Consumer,USA,Kristenport,Wisconsin,4052,South,ORD-98065,2025-02-24,2025-02-26,First Class,PROD-0177,945.11,1,0.24,249.6,Furniture,Bookcases,Up Bookcases
888,CUST-0298,Kara Melton,Consumer,USA,North Timothystad,South Dakota,40097,West,ORD-67188,2024-08-30,2024-09-09,First Class,PROD-0178,1026.08,10,0.12,203.98,Furniture,Furnishings,Oil Furnishings
889,CUST-0159,Gary Leon,Corporate,USA,Harrisstad,New Hampshire,9893,East,ORD-79450,2025-06-30,2025-07-01,Second Class,PROD-0178,1225.54,4,0.08,112.03,Furniture,Furnishings,Oil Furnishings
890,CUST-0016,Dr. Mary Andersen MD,Corporate,USA,Port Sarahmouth,Pennsylvania,78603,Central,ORD-12349,2024-11-12,2024-11-16,Second Class,PROD-0179,1278.26,6,0.18,150.68,Technology,Copiers,Dream Copiers
891,CUST-0102,Kristin Beasley,Home Office,USA,North Scott,South Carolina,35696,South,ORD-13331,2024-09-15,2024-09-19,First Class,PROD-0179,873.92,2,0.05,126.52,Technology,Copiers,Dream Copiers
892,CUST-0047,Sherri Chase,Corporate,USA,Lake Molly,Indiana,44604,Central,ORD-36520,2023-11-30,2023-12-04,Second Class,PROD-0179,786.21,1,0.07,168.86,Technology,Copiers,Dream Copiers
893,CUST-0182,Stacy Walker,Home Office,USA,West Chad,New York,62513,Central,ORD-38038,2024-10-15,2024-10-19,First Class,PROD-0180,1563.57,6,0.01,310.31,Technology,Copiers,Mother Copiers
894,CUST-0246,William Williams,Corporate,USA,South Larryshire,New York,37878,Central,ORD-53396,2025-05-20,2025-05-30,Same Day,PROD-0180,355.07,6,0.29,45.3,Technology,Copiers,Mother Copiers
895,CUST-0167,Henry Wagner,Consumer,USA,Port James,Ohio,86289,East,ORD-85775,2024-02-05,2024-02-07,Standard Class,PROD-0180,544.1,9,0.11,64.77,Technology,Copiers,Mother Copiers
896,CUST-0014,Maria Delgado,Consumer,USA,Jenniferborough,Vermont,81758,South,ORD-27035,2023-11-01,2023-11-06,Same Day,PROD-0180,1491.04,3,0.15,159.99,Technology,Copiers,Mother Copiers
897,CUST-0144,David Jenkins,Corporate,USA,South Nathaniel,Alabama,17072,East,ORD-74997,2024-06-29,2024-07-07,Standard Class,PROD-0181,1756.57,4,0.28,380.04,Office Supplies,Appliances,Cold Appliances
898,CUST-0191,William Cruz,Consumer,USA,Smithburgh,Nebraska,21774,West,ORD-29094,2025-08-04,2025-08-12,Same Day,PROD-0181,274.07,4,0.19,75.78,Office Supplies,Appliances,Cold Appliances
899,CUST-0298,Kara Melton,Consumer,USA,North Timothystad,South Dakota,40097,West,ORD-80744,2024-03-29,2024-04-01,Standard Class,PROD-0181,414.79,3,0.21,39.17,Office Supplies,Appliances,Cold Appliances
900,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-65723,2023-09-01,2023-09-09,Second Class,PROD-0181,713.81,7,0.07,158.79,Office Supplies,Appliances,Cold Appliances
901,CUST-0156,Brittany Carpenter,Home Office,USA,Grantbury,Massachusetts,4516,West,ORD-70740,2024-01-01,2024-01-09,First Class,PROD-0182,179.97,4,0.17,44.69,Office Supplies,Binders,Special Binders
902,CUST-0132,Emily Rodriguez,Home Office,USA,Simmonsshire,Arizona,40611,East,ORD-64823,2025-01-24,2025-01-27,First Class,PROD-0182,629.78,9,0.24,108.26,Office Supplies,Binders,Special Binders
903,CUST-0154,Anthony Paul,Home Office,USA,Valerieborough,Idaho,56040,South,ORD-11796,2024-02-05,2024-02-12,Same Day,PROD-0182,768.83,9,0.09,111.43,Office Supplies,Binders,Special Binders
904,CUST-0213,Dr. Catherine Coleman,Consumer,USA,Tristanview,Connecticut,72669,East,ORD-35252,2025-02-11,2025-02-18,Same Day,PROD-0182,1063.77,9,0.07,106.22,Office Supplies,Binders,Special Binders
905,CUST-0287,Richard Padilla,Consumer,USA,Lake Kevin,New York,16657,East,ORD-55529,2023-12-17,2023-12-26,Standard Class,PROD-0183,1190.48,2,0.26,325.13,Technology,Phones,Stuff Phones
906,CUST-0069,Robert Robertson,Corporate,USA,Stephenshire,Arkansas,8568,East,ORD-60530,2025-04-10,2025-04-15,Standard Class,PROD-0183,1990.61,4,0.21,450.39,Technology,Phones,Stuff Phones
907,CUST-0121,Steven Johnson,Consumer,USA,West Jacquelineland,Vermont,36841,West,ORD-28540,2023-09-20,2023-09-27,Same Day,PROD-0183,1142.07,6,0.11,93.34,Technology,Phones,Stuff Phones
908,CUST-0195,Todd Coleman,Consumer,USA,Porterbury,Florida,43819,Central,ORD-98148,2025-01-13,2025-01-20,Standard Class,PROD-0183,691.43,4,0.27,54.04,Technology,Phones,Stuff Phones
909,CUST-0065,Eric Rodriguez,Home Office,USA,Taraburgh,Oregon,65854,Central,ORD-57362,2024-06-11,2024-06-21,Second Class,PROD-0183,1653.65,4,0.22,470.16,Technology,Phones,Stuff Phones
910,CUST-0100,Patricia Smith,Home Office,USA,Lake Eric,New Jersey,57678,East,ORD-51947,2023-12-30,2024-01-02,First Class,PROD-0183,796.42,10,0.15,95.57,Technology,Phones,Stuff Phones
911,CUST-0073,Matthew Ramirez,Home Office,USA,West Johnathanton,New York,87561,East,ORD-93075,2023-12-09,2023-12-12,Second Class,PROD-0183,1646.79,4,0.07,354.18,Technology,Phones,Stuff Phones
912,CUST-0091,Monica Shepard,Corporate,USA,Huntport,Texas,97776,West,ORD-64844,2024-08-13,2024-08-23,Second Class,PROD-0184,1368.54,8,0.08,132.85,Furniture,Tables,And Tables
913,CUST-0190,Brian Campos,Corporate,USA,East Melindaton,Kentucky,56709,West,ORD-13682,2024-09-12,2024-09-15,Same Day,PROD-0184,1587.12,2,0.03,88.49,Furniture,Tables,And Tables
914,CUST-0086,Rebecca Mejia,Consumer,USA,North Joanne,New Jersey,6307,Central,ORD-44982,2024-04-26,2024-05-04,Second Class,PROD-0184,167.25,6,0.11,35.06,Furniture,Tables,And Tables
915,CUST-0262,Gina Mercer,Corporate,USA,Snyderhaven,Tennessee,76340,Central,ORD-51320,2024-12-16,2024-12-20,First Class,PROD-0184,1030.37,4,0.3,83.69,Furniture,Tables,And Tables
916,CUST-0167,Henry Wagner,Consumer,USA,Port James,Ohio,86289,East,ORD-30844,2023-10-20,2023-10-26,Standard Class,PROD-0184,1512.6,7,0.19,76.95,Furniture,Tables,And Tables
917,CUST-0037,Blake Harrison MD,Home Office,USA,West Douglasview,New Jersey,74946,West,ORD-63284,2024-09-19,2024-09-24,Second Class,PROD-0184,490.02,8,0.2,126.92,Furniture,Tables,And Tables
918,CUST-0237,Matthew Duarte,Home Office,USA,East Dianashire,New York,13487,South,ORD-81570,2024-01-07,2024-01-09,Same Day,PROD-0184,1425.29,7,0.17,123.97,Furniture,Tables,And Tables
919,CUST-0012,Jonathan Lopez,Consumer,USA,South David,Nevada,99292,South,ORD-43622,2025-08-02,2025-08-11,Second Class,PROD-0184,512.66,1,0.27,66.29,Furniture,Tables,And Tables
920,CUST-0292,Stephanie Ryan,Home Office,USA,Masonberg,Illinois,20079,West,ORD-41831,2023-12-01,2023-12-03,Standard Class,PROD-0184,934.38,4,0.16,75.74,Furniture,Tables,And Tables
921,CUST-0164,Craig Garcia,Corporate,USA,South Carolinemouth,Kansas,68748,Central,ORD-96937,2024-12-01,2024-12-08,First Class,PROD-0185,360.57,1,0.1,27.37,Furniture,Bookcases,Prove Bookcases
922,CUST-0154,Anthony Paul,Home Office,USA,Valerieborough,Idaho,56040,South,ORD-52654,2024-09-04,2024-09-11,Same Day,PROD-0185,349.81,2,0.02,42.37,Furniture,Bookcases,Prove Bookcases
923,CUST-0208,Leah Kerr,Consumer,USA,Lisafurt,Pennsylvania,569,East,ORD-89572,2025-08-09,2025-08-13,First Class,PROD-0185,221.96,3,0.12,46.03,Furniture,Bookcases,Prove Bookcases
924,CUST-0097,Marcus Brown,Home Office,USA,East Misty,Maine,37724,West,ORD-15516,2025-04-23,2025-05-03,Second Class,PROD-0185,1525.27,4,0.14,202.77,Furniture,Bookcases,Prove Bookcases
925,CUST-0293,Darryl Contreras,Home Office,USA,Jackshire,Oregon,19059,Central,ORD-51543,2024-12-30,2025-01-07,First Class,PROD-0185,42.86,10,0.16,8.88,Furniture,Bookcases,Prove Bookcases
926,CUST-0289,Jennifer Williams,Corporate,USA,West Dennis,Delaware,53584,South,ORD-81280,2023-11-13,2023-11-18,Standard Class,PROD-0185,46.13,10,0.21,9.0,Furniture,Bookcases,Prove Bookcases
927,CUST-0232,Sherry York,Home Office,USA,New Michael,New Mexico,91723,Central,ORD-90929,2025-06-02,2025-06-03,Second Class,PROD-0185,49.69,10,0.22,3.01,Furniture,Bookcases,Prove Bookcases
928,CUST-0196,Gary Ford,Home Office,USA,Lake James,North Carolina,45339,South,ORD-32723,2025-07-14,2025-07-18,Same Day,PROD-0185,1624.96,6,0.17,486.35,Furniture,Bookcases,Prove Bookcases
929,CUST-0150,Matthew Thomas,Home Office,USA,Fosterside,New Mexico,8014,South,ORD-62990,2025-04-05,2025-04-15,Same Day,PROD-0186,1072.2,6,0.07,280.21,Furniture,Chairs,Always Chairs
930,CUST-0292,Stephanie Ryan,Home Office,USA,Masonberg,Illinois,20079,West,ORD-98802,2024-06-01,2024-06-08,Standard Class,PROD-0186,484.67,8,0.1,99.24,Furniture,Chairs,Always Chairs
931,CUST-0068,Jack Murphy,Consumer,USA,North Alexa,Montana,97080,South,ORD-20913,2023-10-11,2023-10-21,Standard Class,PROD-0186,746.95,3,0.01,178.79,Furniture,Chairs,Always Chairs
932,CUST-0124,Deborah Carrillo,Corporate,USA,Lake Patricia,Tennessee,37254,East,ORD-54986,2025-01-06,2025-01-09,Same Day,PROD-0186,1990.49,6,0.15,196.96,Furniture,Chairs,Always Chairs
933,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-84963,2024-06-10,2024-06-15,Second Class,PROD-0186,1590.53,8,0.27,254.63,Furniture,Chairs,Always Chairs
934,CUST-0017,Michael Juarez,Home Office,USA,Singletonmouth,Rhode Island,35828,East,ORD-98841,2025-04-09,2025-04-11,Standard Class,PROD-0186,1382.46,10,0.26,408.24,Furniture,Chairs,Always Chairs
935,CUST-0049,Daniel May,Corporate,USA,Kiddtown,Kentucky,44709,Central,ORD-13340,2023-11-16,2023-11-17,Standard Class,PROD-0187,1390.84,7,0.25,379.89,Technology,Accessories,Prepare Accessories
936,CUST-0095,Stacey Lee,Home Office,USA,Sanchezstad,Oregon,62355,East,ORD-17785,2024-07-31,2024-08-09,First Class,PROD-0187,1026.36,8,0.22,71.14,Technology,Accessories,Prepare Accessories
937,CUST-0296,Ashley Hill,Home Office,USA,Jaimestad,Minnesota,84436,West,ORD-32262,2025-03-12,2025-03-20,First Class,PROD-0187,992.14,6,0.22,76.19,Technology,Accessories,Prepare Accessories
938,CUST-0218,Raymond Campos,Corporate,USA,Marshallshire,Arkansas,6429,Central,ORD-14052,2024-06-27,2024-07-06,Second Class,PROD-0187,332.48,4,0.15,84.4,Technology,Accessories,Prepare Accessories
939,CUST-0269,Billy Hodges,Consumer,USA,Brittanyville,Mississippi,41187,South,ORD-34530,2023-12-27,2023-12-28,Second Class,PROD-0187,695.75,8,0.16,60.4,Technology,Accessories,Prepare Accessories
940,CUST-0248,Kayla Oliver,Corporate,USA,Joshuabury,Maryland,48574,East,ORD-86870,2024-07-06,2024-07-08,Second Class,PROD-0188,1064.89,10,0.04,83.55,Office Supplies,Storage,Finish Storage
941,CUST-0278,Kristin Richards,Consumer,USA,Heatherland,Oregon,49913,South,ORD-65486,2024-10-16,2024-10-20,Same Day,PROD-0188,1239.35,4,0.08,200.34,Office Supplies,Storage,Finish Storage
942,CUST-0155,Justin Hull,Consumer,USA,New Alexismouth,Hawaii,48036,West,ORD-59920,2025-02-06,2025-02-09,Standard Class,PROD-0188,1328.73,3,0.04,207.25,Office Supplies,Storage,Finish Storage
943,CUST-0203,Stephanie Yoder,Corporate,USA,Tuckerton,Hawaii,30340,Central,ORD-66982,2025-02-12,2025-02-19,Same Day,PROD-0189,1915.4,8,0.06,388.63,Technology,Phones,Crime Phones
944,CUST-0114,Kevin Braun,Consumer,USA,Lake Rodney,Utah,57273,Central,ORD-81301,2023-11-12,2023-11-16,Standard Class,PROD-0189,1233.98,10,0.13,320.97,Technology,Phones,Crime Phones
945,CUST-0071,Dustin Meyers,Home Office,USA,New Chase,West Virginia,12179,South,ORD-86791,2024-01-28,2024-02-02,First Class,PROD-0189,919.22,2,0.24,128.34,Technology,Phones,Crime Phones
946,CUST-0193,Daniel Sims,Corporate,USA,South Timothy,West Virginia,96845,West,ORD-79271,2024-10-15,2024-10-18,First Class,PROD-0190,1685.82,6,0.01,304.57,Technology,Phones,Money Phones
947,CUST-0194,Margaret Cochran,Corporate,USA,West Peterton,South Carolina,87878,West,ORD-51300,2025-01-14,2025-01-18,Second Class,PROD-0190,697.11,1,0.19,109.97,Technology,Phones,Money Phones
948,CUST-0231,Steven Reed,Consumer,USA,Port Kimberly,Alabama,44889,East,ORD-48345,2025-03-31,2025-04-03,Standard Class,PROD-0190,668.69,4,0.17,170.88,Technology,Phones,Money Phones
949,CUST-0034,Kathryn Orr,Home Office,USA,South Bob,Florida,93635,East,ORD-44339,2025-07-07,2025-07-12,First Class,PROD-0190,1035.01,2,0.27,101.02,Technology,Phones,Money Phones
950,CUST-0064,Tony David,Consumer,USA,Port Joshuamouth,Utah,58169,South,ORD-90005,2025-01-30,2025-02-07,Second Class,PROD-0190,1486.89,9,0.19,375.5,Technology,Phones,Money Phones
951,CUST-0216,Mary Fox,Consumer,USA,South Alexander,Oregon,14469,Central,ORD-59882,2024-08-09,2024-08-16,Same Day,PROD-0190,1114.51,5,0.13,151.58,Technology,Phones,Money Phones
952,CUST-0171,Carol Ryan,Consumer,USA,Colefurt,Kansas,64868,East,ORD-38255,2024-05-15,2024-05-17,Standard Class,PROD-0191,870.35,7,0.03,56.06,Office Supplies,Paper,Worry Paper
953,CUST-0234,Patrick Mooney,Home Office,USA,East Timothy,Kansas,85093,Central,ORD-40675,2023-09-19,2023-09-27,First Class,PROD-0191,554.58,3,0.11,53.39,Office Supplies,Paper,Worry Paper
954,CUST-0118,Steven Arnold,Home Office,USA,Lake Jamesshire,New York,44720,West,ORD-91753,2025-01-16,2025-01-23,Second Class,PROD-0191,1625.78,8,0.05,255.72,Office Supplies,Paper,Worry Paper
955,CUST-0187,Herbert Chavez,Consumer,USA,Mortonmouth,Nevada,61592,South,ORD-90116,2025-04-05,2025-04-13,Second Class,PROD-0191,1820.66,9,0.05,136.55,Office Supplies,Paper,Worry Paper
956,CUST-0019,Amber Rivera,Corporate,USA,Port Cathyview,California,94950,East,ORD-65646,2024-07-03,2024-07-11,Second Class,PROD-0191,883.21,8,0.29,196.32,Office Supplies,Paper,Worry Paper
957,CUST-0229,Christopher Hall III,Corporate,USA,East Shannon,Arkansas,61179,Central,ORD-34271,2025-05-07,2025-05-15,Standard Class,PROD-0192,1359.02,4,0.28,125.86,Technology,Copiers,Together Copiers
958,CUST-0230,Justin Hill,Corporate,USA,Lake Jon,Alaska,15170,Central,ORD-17815,2025-04-25,2025-04-30,Second Class,PROD-0192,1991.72,8,0.16,546.4,Technology,Copiers,Together Copiers
959,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-17486,2024-02-27,2024-03-04,Second Class,PROD-0192,612.6,8,0.06,94.48,Technology,Copiers,Together Copiers
960,CUST-0036,Joseph Molina MD,Home Office,USA,Christopherview,Florida,80450,East,ORD-40825,2024-01-05,2024-01-14,First Class,PROD-0192,1928.5,2,0.18,442.06,Technology,Copiers,Together Copiers
961,CUST-0040,Joshua Mcdowell,Home Office,USA,Katherineview,Georgia,27264,Central,ORD-79938,2025-03-17,2025-03-24,Same Day,PROD-0192,1300.41,8,0.28,371.26,Technology,Copiers,Together Copiers
962,CUST-0299,Emily Rich,Home Office,USA,East Calebchester,New Jersey,74561,West,ORD-13748,2025-05-29,2025-06-02,Second Class,PROD-0192,912.09,1,0.22,198.94,Technology,Copiers,Together Copiers
963,CUST-0162,Julie Daniels,Consumer,USA,Romerofort,Texas,70861,South,ORD-66892,2024-01-18,2024-01-28,First Class,PROD-0193,1438.01,8,0.24,126.48,Technology,Accessories,Wall Accessories
964,CUST-0213,Dr. Catherine Coleman,Consumer,USA,Tristanview,Connecticut,72669,East,ORD-29518,2025-06-06,2025-06-11,First Class,PROD-0193,466.43,9,0.19,74.91,Technology,Accessories,Wall Accessories
965,CUST-0088,Benjamin Smith,Consumer,USA,Murphyhaven,California,10337,South,ORD-52657,2023-11-09,2023-11-16,Standard Class,PROD-0193,1492.07,10,0.25,168.91,Technology,Accessories,Wall Accessories
966,CUST-0251,Walter Lynch,Corporate,USA,New Jacob,Texas,38463,West,ORD-12298,2024-07-08,2024-07-17,Same Day,PROD-0193,660.97,6,0.07,141.31,Technology,Accessories,Wall Accessories
967,CUST-0097,Marcus Brown,Home Office,USA,East Misty,Maine,37724,West,ORD-73918,2023-12-14,2023-12-20,Standard Class,PROD-0193,653.25,1,0.28,174.7,Technology,Accessories,Wall Accessories
968,CUST-0200,Randy Fisher,Consumer,USA,East Amy,Alabama,77022,Central,ORD-51357,2024-03-09,2024-03-19,Same Day,PROD-0193,151.71,7,0.29,37.52,Technology,Accessories,Wall Accessories
969,CUST-0270,Jessica Lopez,Corporate,USA,Fosterton,Washington,71397,South,ORD-16770,2023-10-25,2023-10-30,Standard Class,PROD-0194,1813.16,6,0.01,201.84,Technology,Accessories,Article Accessories
970,CUST-0126,Timothy Valentine,Corporate,USA,Jonathanland,Montana,86636,East,ORD-11657,2024-08-23,2024-08-30,Standard Class,PROD-0195,615.46,8,0.23,107.02,Office Supplies,Binders,Four Binders
971,CUST-0293,Darryl Contreras,Home Office,USA,Jackshire,Oregon,19059,Central,ORD-19999,2024-08-09,2024-08-17,Second Class,PROD-0195,333.34,8,0.15,63.65,Office Supplies,Binders,Four Binders
972,CUST-0180,Angela Reese,Consumer,USA,Ginamouth,Alabama,94228,West,ORD-65434,2025-04-03,2025-04-04,Same Day,PROD-0195,1032.94,2,0.1,172.73,Office Supplies,Binders,Four Binders
973,CUST-0295,Molly Walker,Consumer,USA,North Terri,Utah,62077,Central,ORD-10888,2025-05-10,2025-05-14,Same Day,PROD-0195,598.17,4,0.02,85.47,Office Supplies,Binders,Four Binders
974,CUST-0177,Ruben Monroe,Corporate,USA,Port Joshua,Arizona,25375,Central,ORD-51825,2023-10-25,2023-10-27,Same Day,PROD-0195,822.57,5,0.19,86.8,Office Supplies,Binders,Four Binders
975,CUST-0215,Tammy Silva,Corporate,USA,Lake Margaretmouth,Florida,27573,Central,ORD-40247,2024-11-14,2024-11-17,First Class,PROD-0195,357.95,7,0.12,61.49,Office Supplies,Binders,Four Binders
976,CUST-0037,Blake Harrison MD,Home Office,USA,West Douglasview,New Jersey,74946,West,ORD-34985,2024-12-30,2025-01-04,Standard Class,PROD-0195,1138.36,9,0.28,168.31,Office Supplies,Binders,Four Binders
977,CUST-0100,Patricia Smith,Home Office,USA,Lake Eric,New Jersey,57678,East,ORD-40261,2024-01-19,2024-01-26,Second Class,PROD-0196,200.1,3,0.07,20.45,Technology,Phones,Tonight Phones
978,CUST-0293,Darryl Contreras,Home Office,USA,Jackshire,Oregon,19059,Central,ORD-49787,2025-01-30,2025-02-03,Standard Class,PROD-0196,1228.15,4,0.1,195.5,Technology,Phones,Tonight Phones
979,CUST-0210,Jonathan Baker,Consumer,USA,Kristenport,Wisconsin,4052,South,ORD-67635,2023-10-18,2023-10-22,Standard Class,PROD-0197,1590.98,2,0.01,289.37,Technology,Phones,Situation Phones
980,CUST-0018,Thomas Burgess,Consumer,USA,Robinsonland,Wisconsin,75631,Central,ORD-54964,2024-11-07,2024-11-11,Second Class,PROD-0197,703.49,5,0.03,76.57,Technology,Phones,Situation Phones
981,CUST-0139,Brenda Jackson,Home Office,USA,New Tina,Idaho,96676,South,ORD-72405,2024-03-05,2024-03-10,Standard Class,PROD-0197,502.92,4,0.07,125.39,Technology,Phones,Situation Phones
982,CUST-0144,David Jenkins,Corporate,USA,South Nathaniel,Alabama,17072,East,ORD-76486,2023-12-13,2023-12-17,Standard Class,PROD-0197,1074.1,10,0.13,91.09,Technology,Phones,Situation Phones
983,CUST-0113,Olivia Ford,Corporate,USA,West Crystalfurt,Pennsylvania,20370,South,ORD-51019,2024-06-08,2024-06-12,Standard Class,PROD-0197,694.31,6,0.05,60.82,Technology,Phones,Situation Phones
984,CUST-0261,Jeffrey Moore,Home Office,USA,Justinbury,Maryland,66130,Central,ORD-45599,2023-09-21,2023-09-25,Standard Class,PROD-0197,392.28,1,0.19,47.98,Technology,Phones,Situation Phones
985,CUST-0213,Dr. Catherine Coleman,Consumer,USA,Tristanview,Connecticut,72669,East,ORD-46443,2024-12-17,2024-12-19,First Class,PROD-0197,1877.28,5,0.13,437.41,Technology,Phones,Situation Phones
986,CUST-0179,Matthew Walker,Corporate,USA,New Amy,Alaska,9544,East,ORD-15357,2025-02-15,2025-02-20,First Class,PROD-0198,430.14,7,0.04,110.25,Office Supplies,Appliances,Could Appliances
987,CUST-0253,Lisa Love,Home Office,USA,Bakerside,Missouri,1190,East,ORD-58758,2024-08-21,2024-08-31,First Class,PROD-0198,452.35,4,0.24,94.21,Office Supplies,Appliances,Could Appliances
988,CUST-0038,Nathan House,Consumer,USA,Alvarezbury,Wisconsin,40681,Central,ORD-21997,2025-04-10,2025-04-13,Standard Class,PROD-0198,266.09,9,0.02,66.44,Office Supplies,Appliances,Could Appliances
